year,month,date,nm_kecamatan,mean_ndvi,median_ndvi,min_ndvi,max_ndvi,std_ndvi
2003,6,2003-06,Bonorowo,0.5091383333333334,0.513225,0.18335,0.7683500000000001,0.12583972269650523
2003,6,2003-06,Padureso,0.743174885321101,0.754025,0.27855,0.8435,0.052898169712493864
2003,6,2003-06,Poncowarno,0.7091429670329671,0.7168,0.48715,0.8753000000000001,0.07640832404590751
2003,6,2003-06,Karangsambung,0.6864646330680813,0.7000500000000001,0.19475,0.83755,0.09177735493175551
2003,7,2003-07,Ayah,0.7021537735849056,0.7105,0.0526,0.8912,0.10228094061053189
2003,7,2003-07,Buayan,0.6376403673835126,0.6495250000000001,-0.0492,0.8641500000000001,0.10242423079825465
2003,7,2003-07,Puring,0.5712085686465433,0.59875,-0.0022,0.8391000000000001,0.1521449132717402
2003,7,2003-07,Petanahan,0.6019787837837838,0.5991500000000001,-0.012100000000000001,0.8261000000000001,0.11317966918174124
2003,7,2003-07,Klirong,0.6422859486447933,0.6789000000000001,0.17300000000000001,0.8243,0.13912179797071725
2003,7,2003-07,Buluspesantren,0.6460943099273608,0.708825,0.1296,0.8673500000000001,0.16030921281884097
2003,7,2003-07,Ambal,0.6150842052313883,0.6501,0.128,0.84075,0.13962777400526058
2003,7,2003-07,Mirit,0.5756621683967705,0.5977,-0.0337,0.82825,0.13532544575109198
2003,7,2003-07,Prembun,0.6850591139240506,0.6908000000000001,0.40675,0.8451000000000001,0.08713083748585815
2003,7,2003-07,Kutowinangun,0.6816021238938054,0.6888000000000001,0.43460000000000004,0.8431500000000001,0.07135185187085602
2003,7,2003-07,Alian,0.6776239594450373,0.6844,0.37785,0.84135,0.0625932726822129
2003,7,2003-07,Kebumen,0.6883194881889764,0.702025,0.2889,0.8583500000000001,0.09721564371036956
2003,7,2003-07,Pejagoan,0.6631623711340207,0.6742250000000001,0.43170000000000003,0.81505,0.07243873043160456
2003,7,2003-07,Sruweng,0.682604986522911,0.701225,0.43015000000000003,0.81105,0.06923146483437301
2003,7,2003-07,Adimulyo,0.6558001392757661,0.6566000000000001,0.4112,0.81745,0.0844868144183787
2003,7,2003-07,Kuwarasan,0.5798107508532423,0.598975,0.27705,0.77705,0.11578386159677936
2003,7,2003-07,Rowokele,0.6974156146179402,0.7142000000000001,0.35895,0.8259500000000001,0.08658696106838816
2003,7,2003-07,Sempor,0.6314449845201239,0.65035,-0.0835,0.79735,0.09190387514064156
2003,7,2003-07,Gombong,0.4836859516616315,0.46540000000000004,0.31735,0.7539,0.08712768804862533
2003,7,2003-07,Karanganyar,0.6819655339805825,0.69045,0.46875,0.8106,0.05978068413449826
2003,7,2003-07,Karanggayam,0.603980594978166,0.60505,0.33275,0.75475,0.07514471410695413
2003,7,2003-07,Sadang,0.6552565015479875,0.6706500000000001,0.36560000000000004,0.83155,0.10042081976025294
2003,7,2003-07,Bonorowo,0.59943375,0.6103750000000001,0.2546,0.80515,0.10923123112916497
2003,7,2003-07,Padureso,0.6843120412844037,0.69335,0.24005,0.84175,0.06324283854158083
2003,7,2003-07,Poncowarno,0.6406202197802198,0.64475,0.42200000000000004,0.82145,0.07426697177517738
2003,7,2003-07,Karangsambung,0.6273384173297968,0.63705,0.2748,0.8806,0.08048037592585067
2003,8,2003-08,Ayah,0.6236003393665158,0.63375,-0.0123,0.8667,0.11857153813146816
2003,8,2003-08,Buayan,0.5589046387154326,0.5607,0.1428,0.8220000000000001,0.10137400531010186
2003,8,2003-08,Puring,0.4808552736318408,0.46695000000000003,0.2139,0.7762,0.1378637055771837
2003,8,2003-08,Petanahan,0.4745981258366801,0.47640000000000005,-0.020200000000000003,0.762,0.14114054199110332
2003,8,2003-08,Klirong,0.48463433382137633,0.47445000000000004,0.20670000000000002,0.79085,0.11062503702837072
2003,8,2003-08,Buluspesantren,0.5475144831730769,0.56345,-0.0051,0.7821,0.13042497222918198
2003,8,2003-08,Ambal,0.5872481262327416,0.653875,0.0417,0.82765,0.1629057789552041
2003,8,2003-08,Mirit,0.5868397597254005,0.644625,-0.030500000000000003,0.8316,0.15929529943121512
2003,8,2003-08,Prembun,0.6009849367088608,0.6135,0.3008,0.7598,0.07785341976624914
2003,8,2003-08,Kutowinangun,0.5984294690265487,0.60375,0.36910000000000004,0.80595,0.08065188037837447
2003,8,2003-08,Alian,0.5883270544290289,0.5868,0.35015,0.7955500000000001,0.06611035776737592
2003,8,2003-08,Kebumen,0.5817189632545932,0.585675,0.27845000000000003,0.77995,0.08928225137950069
2003,8,2003-08,Pejagoan,0.554975,0.5629250000000001,0.3124,0.82875,0.0817135848332812
2003,8,2003-08,Sruweng,0.568986320754717,0.59165,0.31515000000000004,0.7485,0.08735734704702222
2003,8,2003-08,Adimulyo,0.485966364902507,0.49575,0.24025000000000002,0.69035,0.0803607068821711
2003,8,2003-08,Kuwarasan,0.535455204778157,0.5481,0.2953,0.74575,0.08762274366596792
2003,8,2003-08,Rowokele,0.5999808970099668,0.6085,0.30205000000000004,0.9121,0.11511098721495133
2003,8,2003-08,Sempor,0.5686288235294118,0.5746,0.046700000000000005,0.7507,0.08487635733541603
2003,8,2003-08,Gombong,0.5190785498489426,0.5179,0.3065,0.7117,0.07771939217824386
2003,8,2003-08,Karanganyar,0.565384077669903,0.57735,0.33295,0.74295,0.0886144568344897
2003,8,2003-08,Karanggayam,0.536962172489083,0.532525,0.2817,0.76825,0.09036112385259905
2003,8,2003-08,Sadang,0.5993209494324045,0.6082500000000001,0.29350000000000004,0.8501000000000001,0.11418437783296208
2003,8,2003-08,Bonorowo,0.6593650000000001,0.67415,0.39905,0.8119500000000001,0.07565481146115045
2003,8,2003-08,Padureso,0.6053596330275229,0.610325,0.20965,0.7993,0.06537885348408043
2003,8,2003-08,Poncowarno,0.5726973626373627,0.5692,0.37395,0.76985,0.08567536038826859
2003,8,2003-08,Karangsambung,0.5604506189213085,0.56415,0.19315000000000002,0.77515,0.0850311159282854
2003,9,2003-09,Ayah,0.5327611624326406,0.5347500000000001,0.031100000000000003,0.8086,0.14878005778727388
2003,9,2003-09,Buayan,0.43423195187165775,0.43755,0.018000000000000002,0.8400500000000001,0.15313530376268455
2003,9,2003-09,Puring,0.47350877450980394,0.4595250000000001,-0.038400000000000004,0.7804500000000001,0.15819474969897612
2003,9,2003-09,Petanahan,0.49552042440318306,0.4839,0.0071,0.79405,0.13863340236972124
2003,9,2003-09,Klirong,0.49127691751085384,0.49965000000000004,0.1744,0.7465,0.12651656312251483
2003,9,2003-09,Buluspesantren,0.4509492656058751,0.4419,0.0936,0.77835,0.12297056145089684
2003,9,2003-09,Ambal,0.4854987708947886,0.47385000000000005,-0.01875,0.77185,0.1372577518339455
2003,9,2003-09,Mirit,0.49306843291995495,0.5134500000000001,-0.0733,0.77405,0.14849454289116973
2003,9,2003-09,Prembun,0.37853126582278485,0.373,0.09795000000000001,0.6703,0.11035830701633483
2003,9,2003-09,Kutowinangun,0.35037982300884957,0.35485,0.0755,0.6877,0.11739692281612128
2003,9,2003-09,Alian,0.35576115261472785,0.35395000000000004,0.06860000000000001,0.7808,0.11378763742654757
2003,9,2003-09,Kebumen,0.33414534120734907,0.330225,0.10805000000000001,0.7906500000000001,0.08932100016689992
2003,9,2003-09,Pejagoan,0.3642295532646048,0.35907500000000003,0.07780000000000001,0.7285,0.10859171861468286
2003,9,2003-09,Sruweng,0.38242547169811314,0.38255,0.06825,0.7343000000000001,0.12532623072846721
2003,9,2003-09,Adimulyo,0.4364466573816156,0.4358,0.17945,0.78745,0.10281322534759645
2003,9,2003-09,Kuwarasan,0.4677601535836177,0.46782500000000005,0.13390000000000002,0.8452500000000001,0.1294256209903887
2003,9,2003-09,Rowokele,0.4037802879291252,0.3971,0.050800000000000005,0.87165,0.1538165712656812
2003,9,2003-09,Sempor,0.31531219814241485,0.3039,0.0392,0.77115,0.11892494832530918
2003,9,2003-09,Gombong,0.37496042296072507,0.37465000000000004,0.1188,0.6801,0.10542939120726583
2003,9,2003-09,Karanganyar,0.3919249514563107,0.38165000000000004,0.08615,0.83545,0.11230548843130402
2003,9,2003-09,Karanggayam,0.35168165938864626,0.34330000000000005,0.03605,0.9431,0.13239398174448525
2003,9,2003-09,Sadang,0.47099922600619193,0.46795000000000003,0.12385,0.80555,0.12790710931747312
2003,9,2003-09,Bonorowo,0.5439663888888889,0.549675,0.28005,0.81155,0.10767735413036221
2003,9,2003-09,Padureso,0.3882940366972477,0.40685000000000004,0.0688,0.6776,0.10550842127456872
2003,9,2003-09,Poncowarno,0.33158472527472527,0.30910000000000004,0.08265,0.8215,0.13847837678898225
2003,9,2003-09,Karangsambung,0.36830981432360743,0.36215,0.07675,0.84485,0.12377445361572006
2003,10,2003-10,Ayah,0.5463026421136911,0.5772,0.0415,0.9989,0.2020517564854706
2003,10,2003-10,Buayan,0.43271002685765453,0.4434,0.0409,0.9775,0.2096918381148341
2003,10,2003-10,Puring,0.4889447115384616,0.5216000000000001,0.0228,0.7739,0.18467405660668917
2003,10,2003-10,Petanahan,0.49588061497326213,0.5383,-0.024,0.782,0.17393180162408298
2003,10,2003-10,Klirong,0.5258679767103348,0.5514,0.057,0.8049000000000001,0.1451731742850768
2003,10,2003-10,Buluspesantren,0.49447231707317074,0.4981,0.10260000000000001,0.7437,0.12212113808756413
2003,10,2003-10,Ambal,0.47582803643724697,0.47335000000000005,0.0825,0.7662,0.1196712776302931
2003,10,2003-10,Mirit,0.4983821428571429,0.5032,0.0036000000000000003,0.8791,0.11840827796958087
2003,10,2003-10,Prembun,0.4027179746835443,0.41140000000000004,0.0707,0.7484000000000001,0.14390832351064664
2003,10,2003-10,Kutowinangun,0.40223362831858406,0.4012,0.053500000000000006,0.9013,0.15388078284604997
2003,10,2003-10,Alian,0.3854663820704376,0.38780000000000003,0.038,0.9228000000000001,0.18551248376854776
2003,10,2003-10,Kebumen,0.3667248031496063,0.34955,0.038200000000000005,0.9662000000000001,0.1714431569488669
2003,10,2003-10,Pejagoan,0.40848608247422685,0.38685,0.0534,0.9743,0.22099686947631178
2003,10,2003-10,Sruweng,0.30719824797843664,0.2787,0.0374,0.8198000000000001,0.17206637129028407
2003,10,2003-10,Adimulyo,0.3483179665738162,0.30765,0.023700000000000002,0.9936,0.1954682238715477
2003,10,2003-10,Kuwarasan,0.33697372013651883,0.2922,0.055,0.9056000000000001,0.2007691892795712
2003,10,2003-10,Rowokele,0.4149735326688815,0.40650000000000003,0.0327,0.9985,0.22649804283482786
2003,10,2003-10,Sempor,0.3333866253869969,0.32,0.038700000000000005,0.9688,0.17976957750851594
2003,10,2003-10,Gombong,0.2246111782477342,0.1968,0.0318,0.6802,0.13058048864213823
2003,10,2003-10,Karanganyar,0.4102858252427185,0.392,0.0444,0.9909,0.21871356551623367
2003,10,2003-10,Karanggayam,0.44434743449781666,0.454,0.039,0.9929,0.18461926103101092
2003,10,2003-10,Sadang,0.47528730650154805,0.4904,0.0409,0.9885,0.1809996390701348
2003,10,2003-10,Bonorowo,0.506245,0.5158,0.21330000000000002,0.7002,0.09165641201732092
2003,10,2003-10,Padureso,0.4850178899082569,0.5164,0.0671,0.9908,0.18698868827374693
2003,10,2003-10,Poncowarno,0.394578021978022,0.39280000000000004,0.027100000000000003,0.8666,0.1899220717009067
2003,10,2003-10,Karangsambung,0.4311827586206896,0.44780000000000003,0.037200000000000004,0.9736,0.18973259472516402
2003,11,2003-11,Ayah,0.4906399233716476,0.49025,0.0494,0.9056500000000001,0.1992570740606529
2003,11,2003-11,Buayan,0.48858926024955435,0.493775,0.0216,0.8863500000000001,0.1460781012505324
2003,11,2003-11,Puring,0.4149525169409487,0.40940000000000004,-0.0944,0.9004000000000001,0.23478058291456672
2003,11,2003-11,Petanahan,0.4531750338294993,0.39715,0.075,0.9451,0.23737926033382994
2003,11,2003-11,Klirong,0.5622850724637682,0.55945,0.1322,0.9258500000000001,0.20595904657024705
2003,11,2003-11,Buluspesantren,0.5341721200980393,0.5338750000000001,0.03815,0.8929,0.20546792129887975
2003,11,2003-11,Ambal,0.456309813542689,0.43895,0.042050000000000004,0.8324,0.184033169602919
2003,11,2003-11,Mirit,0.5080218325791855,0.5244500000000001,-0.0066,0.8759,0.14808720174180676
2003,11,2003-11,Prembun,0.45671101265822794,0.4505,0.10665000000000001,0.7552,0.13461393094341245
2003,11,2003-11,Kutowinangun,0.4786890265486725,0.4763,0.115,0.83245,0.16129922475366099
2003,11,2003-11,Alian,0.4556623799359659,0.45915,0.07150000000000001,0.8124,0.11483156188758334
2003,11,2003-11,Kebumen,0.4037636482939633,0.397825,-0.0053,0.78595,0.13253145804969926
2003,11,2003-11,Pejagoan,0.4331019759450172,0.43305000000000005,0.1467,0.70955,0.11329631014355125
2003,11,2003-11,Sruweng,0.3949780997304582,0.39470000000000005,0.1043,0.8854500000000001,0.12300006747648216
2003,11,2003-11,Adimulyo,0.3251585654596101,0.335425,-0.0032,0.6854,0.12999348759573084
2003,11,2003-11,Kuwarasan,0.3546543515358362,0.364375,-0.020300000000000002,0.7604500000000001,0.1495171591531714
2003,11,2003-11,Rowokele,0.40072956810631233,0.3966,0.12185,0.7758,0.12440557075961708
2003,11,2003-11,Sempor,0.37293461300309605,0.3682,0.09430000000000001,0.7778,0.108581383411761
2003,11,2003-11,Gombong,0.3825519637462236,0.37345,0.11620000000000001,0.7887500000000001,0.1301628355753895
2003,11,2003-11,Karanganyar,0.4516696116504854,0.45455,0.11475,0.9394,0.1303388687708718
2003,11,2003-11,Karanggayam,0.46392041484716157,0.463075,0.0978,0.8665,0.14886346138171067
2003,11,2003-11,Sadang,0.534576625386997,0.5427500000000001,0.11625,0.8571000000000001,0.14026876124012808
2003,11,2003-11,Bonorowo,0.48250652777777786,0.474175,0.12725,0.81125,0.13571562299692572
2003,11,2003-11,Padureso,0.5801540137614679,0.591675,0.2417,0.8259500000000001,0.11589295243072334
2003,11,2003-11,Poncowarno,0.48353329670329676,0.4848,0.14405,0.76,0.12270642690795118
2003,11,2003-11,Karangsambung,0.49818863837312116,0.49925,0.07535,0.8317,0.13779600430808644
2003,12,2003-12,Ayah,0.5379320776255708,0.531325,0.0056,0.9297000000000001,0.1804591362911555
2003,12,2003-12,Buayan,0.5997716397849461,0.6251,0.0199,0.90525,0.13939463867426288
2003,12,2003-12,Puring,0.5275132309217047,0.5558000000000001,-0.00495,0.8470000000000001,0.15918048310036817
2003,12,2003-12,Petanahan,0.6180453315290934,0.6451,0.08095000000000001,0.7613500000000001,0.08720975737449162
2003,12,2003-12,Klirong,0.5695436246418338,0.5765750000000001,0.169,0.87,0.1458526149415431
2003,12,2003-12,Buluspesantren,0.549028102189781,0.54205,0.083,0.9116000000000001,0.18420527659211844
2003,12,2003-12,Ambal,0.5068619739478959,0.49807500000000005,0.07740000000000001,0.86165,0.19921997582307158
2003,12,2003-12,Mirit,0.48853589449541285,0.48120000000000007,0.02495,0.87055,0.16481571080482274
2003,12,2003-12,Prembun,0.5138550632911393,0.5279,0.14435,0.73375,0.10241950732498276
2003,12,2003-12,Kutowinangun,0.5095076991150442,0.52735,0.16475,0.76705,0.11744654117360794
2003,12,2003-12,Alian,0.5450960512273212,0.55155,0.2283,0.7705000000000001,0.08778197049545926
2003,12,2003-12,Kebumen,0.4253811679790026,0.420825,0.1559,0.7116,0.11123809156389532
2003,12,2003-12,Pejagoan,0.5356963917525773,0.554325,0.20605,0.8359000000000001,0.10265765159985754
2003,12,2003-12,Sruweng,0.5471244609164421,0.568425,0.23705,0.71145,0.08614131050421305
2003,12,2003-12,Adimulyo,0.47223983286908083,0.4748,0.05545,0.7020500000000001,0.11163716406648694
2003,12,2003-12,Kuwarasan,0.4680649317406144,0.483375,0.0821,0.7152000000000001,0.11375846333775805
2003,12,2003-12,Rowokele,0.5160619601328904,0.5426500000000001,0.08295000000000001,0.8993,0.1476539928759648
2003,12,2003-12,Sempor,0.4603287925696595,0.47785,0.061200000000000004,0.82725,0.1658112622098749
2003,12,2003-12,Gombong,0.5230512084592145,0.5311,0.1819,0.74165,0.09234944241930182
2003,12,2003-12,Karanganyar,0.5869955339805826,0.5850500000000001,0.14375000000000002,0.8159500000000001,0.0934909954620329
2003,12,2003-12,Karanggayam,0.4867992085152839,0.50335,0.09825,0.8935500000000001,0.14428746929101743
2003,12,2003-12,Sadang,0.5483956656346749,0.5647,0.1338,0.84385,0.14984220663884396
2003,12,2003-12,Bonorowo,0.45660013888888895,0.46495000000000003,0.09275,0.7887500000000001,0.14867582027587045
2003,12,2003-12,Padureso,0.573134747706422,0.5819500000000001,0.21080000000000002,0.82565,0.10431728958388926
2003,12,2003-12,Poncowarno,0.5390263736263736,0.528,0.28945000000000004,0.8597,0.08747977798999655
2003,12,2003-12,Karangsambung,0.5229943854995579,0.52615,0.07415000000000001,0.94915,0.139605240692699
2004,1,2004-01,Ayah,0.625392568597561,0.6717000000000001,0.081,0.9233,0.15671557052751686
2004,1,2004-01,Buayan,0.7053304035874439,0.7358,0.12195,0.9367000000000001,0.11447748716080931
2004,1,2004-01,Puring,0.6630661100196464,0.6716,0.11180000000000001,0.8868,0.10991370161784034
2004,1,2004-01,Petanahan,0.7013678184281843,0.722475,0.1434,0.9026000000000001,0.10055948611753032
2004,1,2004-01,Klirong,0.6420550775740479,0.67245,0.0985,0.89515,0.13230680332825062
2004,1,2004-01,Buluspesantren,0.6605553268765133,0.671,0.2616,0.9041,0.11570776184859768
2004,1,2004-01,Ambal,0.6293161322645292,0.649275,0.1081,0.9042,0.11065022985518173
2004,1,2004-01,Mirit,0.5511488175675676,0.567725,0.0814,0.87465,0.13510536225137337
2004,1,2004-01,Prembun,0.6605444303797469,0.66895,0.28575,0.8405,0.11123390064419945
2004,1,2004-01,Kutowinangun,0.6383897345132743,0.6778500000000001,0.18975,0.8633000000000001,0.1285278762880464
2004,1,2004-01,Alian,0.6959535752401281,0.71375,0.1145,0.9015500000000001,0.09759706131483861
2004,1,2004-01,Kebumen,0.5943349081364829,0.60195,0.3028,0.8722000000000001,0.11010323231852148
2004,1,2004-01,Pejagoan,0.6721636597938144,0.68485,0.25225000000000003,0.9255,0.12582874447542686
2004,1,2004-01,Sruweng,0.6997433288409702,0.7194,0.4431,0.90125,0.0771134070474518
2004,1,2004-01,Adimulyo,0.7371591922005571,0.7501,0.49495,0.8505,0.06859867691143373
2004,1,2004-01,Kuwarasan,0.7246594709897611,0.743325,0.40225,0.8939,0.09104237906920172
2004,1,2004-01,Rowokele,0.6644808970099668,0.7277,0.09935000000000001,0.90205,0.1721041543759445
2004,1,2004-01,Sempor,0.5998235294117648,0.60805,0.05075,0.94225,0.1636777976585914
2004,1,2004-01,Gombong,0.7592465256797584,0.78285,0.38765,0.89705,0.08912256400834498
2004,1,2004-01,Karanganyar,0.7398211650485437,0.74785,0.33085000000000003,0.9249,0.08732427480097645
2004,1,2004-01,Karanggayam,0.6138346069868996,0.6313500000000001,0.1253,0.9124,0.13311960524960478
2004,1,2004-01,Sadang,0.6796607843137256,0.68725,0.2464,0.93035,0.11564612178898939
2004,1,2004-01,Bonorowo,0.5187095833333334,0.52195,0.08405,0.78725,0.12899973852727056
2004,1,2004-01,Padureso,0.7235933486238533,0.75485,0.32345,0.86165,0.10222192068311237
2004,1,2004-01,Poncowarno,0.7269945054945055,0.7453500000000001,0.41295000000000004,0.876,0.09005192282775112
2004,1,2004-01,Karangsambung,0.6825198496905394,0.69155,0.2553,0.93145,0.09237793040772341
2004,2,2004-02,Ayah,0.7265391205458681,0.7474500000000001,0.20980000000000001,0.9142,0.09659761937687508
2004,2,2004-02,Buayan,0.7509045495093667,0.7603500000000001,0.3173,0.9085000000000001,0.06732547518656509
2004,2,2004-02,Puring,0.7274877413127414,0.763125,0.12445,0.8624,0.1102906871635777
2004,2,2004-02,Petanahan,0.7135143236074272,0.7341500000000001,0.08660000000000001,0.8639,0.08799715433746762
2004,2,2004-02,Klirong,0.7069361151079137,0.7513500000000001,0.08170000000000001,0.8732500000000001,0.12756674635200066
2004,2,2004-02,Buluspesantren,0.7083785098522167,0.739525,0.1433,0.89525,0.11496292116152618
2004,2,2004-02,Ambal,0.6536872855701312,0.7109000000000001,0.040400000000000005,0.87355,0.1585137231556186
2004,2,2004-02,Mirit,0.6367110599078342,0.6684,0.096,0.8459,0.14062773955887511
2004,2,2004-02,Prembun,0.7676692405063291,0.77825,0.5256500000000001,0.87175,0.05902170452034117
2004,2,2004-02,Kutowinangun,0.7726192920353983,0.78125,0.4388,0.8732500000000001,0.049961286246378724
2004,2,2004-02,Alian,0.752070651013874,0.7601,0.38525000000000004,0.8893500000000001,0.061581934972395745
2004,2,2004-02,Kebumen,0.7257965223097114,0.74765,0.3297,0.8686,0.08723677161550153
2004,2,2004-02,Pejagoan,0.7425274914089346,0.76575,0.4305,0.87495,0.07663223685448632
2004,2,2004-02,Sruweng,0.7664320754716982,0.7826000000000001,0.4433,0.84855,0.05654321090039828
2004,2,2004-02,Adimulyo,0.784299094707521,0.790875,0.6104,0.87305,0.03481297907981509
2004,2,2004-02,Kuwarasan,0.7687210750853243,0.780425,0.5699000000000001,0.8632000000000001,0.04544746662051727
2004,2,2004-02,Rowokele,0.7025160575858251,0.73695,0.17245000000000002,0.8899,0.11545107678997922
2004,2,2004-02,Sempor,0.717323374613003,0.7378,0.28725,0.87285,0.09119208068146303
2004,2,2004-02,Gombong,0.7104055891238671,0.7309,0.42755000000000004,0.8279000000000001,0.07561516031036167
2004,2,2004-02,Karanganyar,0.7816404854368932,0.79,0.54455,0.8883000000000001,0.04250885249616897
2004,2,2004-02,Karanggayam,0.7299767740174674,0.7345,0.4324,0.90585,0.06201491124145206
2004,2,2004-02,Sadang,0.7512336945304439,0.7683500000000001,0.46155,0.9379500000000001,0.0709748872896078
2004,2,2004-02,Bonorowo,0.7087568055555555,0.7464250000000001,0.22815000000000002,0.8712500000000001,0.12571056804804515
2004,2,2004-02,Padureso,0.7666103211009174,0.78885,0.3385,0.8582000000000001,0.06977300709888935
2004,2,2004-02,Poncowarno,0.7549317582417583,0.7666000000000001,0.4849,0.86375,0.061758696386227004
2004,2,2004-02,Karangsambung,0.7331620247568523,0.7359,0.32630000000000003,0.85565,0.06133398452925245
2004,3,2004-03,Ayah,0.6790583081570998,0.7089750000000001,0.1047,0.9118,0.14279268018903024
2004,3,2004-03,Buayan,0.6749441465594281,0.7102,0.1971,0.89365,0.13298745442036325
2004,3,2004-03,Puring,0.6150490099009902,0.6674,0.1144,0.88975,0.16342260822850618
2004,3,2004-03,Petanahan,0.5532520974289581,0.5484,0.16765000000000002,0.8540500000000001,0.1816379626378901
2004,3,2004-03,Klirong,0.6337704906204906,0.6436000000000001,0.0849,0.8702000000000001,0.1208211815596413
2004,3,2004-03,Buluspesantren,0.6403591019417475,0.6418250000000001,0.1899,0.8734500000000001,0.12712841382007045
2004,3,2004-03,Ambal,0.6515547856430708,0.6722,0.0181,0.85395,0.11956198179003322
2004,3,2004-03,Mirit,0.6795668208092487,0.6971,0.0954,0.8705,0.10634372250079584
2004,3,2004-03,Prembun,0.6461824050632912,0.66205,0.30045,0.88095,0.09562905668026556
2004,3,2004-03,Kutowinangun,0.685459115044248,0.70015,0.4055,0.915,0.08938773074682237
2004,3,2004-03,Alian,0.6933416755602988,0.71245,0.29460000000000003,0.8847,0.10330467829792796
2004,3,2004-03,Kebumen,0.60498687664042,0.6117250000000001,0.32715,0.8965000000000001,0.09130836467165006
2004,3,2004-03,Pejagoan,0.6571310137457045,0.6643749999999999,0.24445,0.85295,0.10133152843930252
2004,3,2004-03,Sruweng,0.5943616576819407,0.5960000000000001,0.24995,0.88965,0.12209028687466864
2004,3,2004-03,Adimulyo,0.5329681754874652,0.5454000000000001,0.20695000000000002,0.8390500000000001,0.11554595502774134
2004,3,2004-03,Kuwarasan,0.5473837883959045,0.555275,0.1715,0.8439000000000001,0.11898794175570472
2004,3,2004-03,Rowokele,0.687465946843854,0.71585,0.1792,0.9246500000000001,0.13902840508369782
2004,3,2004-03,Sempor,0.6430456037151703,0.6642,0.196,0.92645,0.13364819312495146
2004,3,2004-03,Gombong,0.4653703927492448,0.45830000000000004,0.1715,0.8452500000000001,0.11260154148393679
2004,3,2004-03,Karanganyar,0.6394246601941749,0.6448,0.29385,0.9114500000000001,0.09145450311191702
2004,3,2004-03,Karanggayam,0.6971828329694323,0.7103250000000001,0.24755000000000002,0.9056500000000001,0.09719743486436397
2004,3,2004-03,Sadang,0.679962435500516,0.68435,0.32335,0.92195,0.10050683444177781
2004,3,2004-03,Bonorowo,0.6649516666666666,0.6719250000000001,0.18615,0.8904000000000001,0.11044287040014046
2004,3,2004-03,Padureso,0.7684795871559633,0.7906,0.31935,0.9356000000000001,0.07747195294986604
2004,3,2004-03,Poncowarno,0.7181172527472527,0.7313500000000001,0.39065,0.91825,0.09294122929809792
2004,3,2004-03,Karangsambung,0.7045938992042441,0.7210500000000001,0.33440000000000003,0.90915,0.09700960587539503
2004,4,2004-04,Ayah,0.7378088905775076,0.7855000000000001,0.2049,0.9686,0.131158958469344
2004,4,2004-04,Buayan,0.7370581177520071,0.7637,0.14850000000000002,0.9076500000000001,0.11715134133336828
2004,4,2004-04,Puring,0.611877006937562,0.64165,-0.0683,0.9119,0.16713764762102623
2004,4,2004-04,Petanahan,0.5879621313672923,0.607975,0.04,0.8573000000000001,0.17190993738582663
2004,4,2004-04,Klirong,0.5930373913043477,0.610425,0.22310000000000002,0.8649,0.14465835433427948
2004,4,2004-04,Buluspesantren,0.5452525547445256,0.55095,0.1968,0.8159000000000001,0.14780732754568815
2004,4,2004-04,Ambal,0.53774005994006,0.54025,0.1383,0.83335,0.15202619054289762
2004,4,2004-04,Mirit,0.5713464082098062,0.55725,0.09140000000000001,0.8816,0.12349198518989496
2004,4,2004-04,Prembun,0.5794137974683545,0.5986,0.07135,0.8148500000000001,0.13515161605503687
2004,4,2004-04,Kutowinangun,0.6099600884955753,0.6514,0.21710000000000002,0.8229000000000001,0.14571453622190153
2004,4,2004-04,Alian,0.6912923159018143,0.7242500000000001,0.21780000000000002,0.8864000000000001,0.1269088165197032
2004,4,2004-04,Kebumen,0.5068083989501312,0.490175,0.18745,0.8629,0.1395494221724699
2004,4,2004-04,Pejagoan,0.6302628006872852,0.6518,0.19385000000000002,0.8962,0.1319136037430008
2004,4,2004-04,Sruweng,0.615709770889488,0.651025,0.22615000000000002,0.9036500000000001,0.1768572825140356
2004,4,2004-04,Adimulyo,0.5005188022284122,0.507125,0.1258,0.7562,0.1270020982004308
2004,4,2004-04,Kuwarasan,0.5691997440273038,0.6051500000000001,0.08815,0.81,0.1429731660988775
2004,4,2004-04,Rowokele,0.7162383720930232,0.7351500000000001,0.21945,0.897,0.11382533263177487
2004,4,2004-04,Sempor,0.6779037151702787,0.69025,0.14245,0.9187500000000001,0.10720698019390612
2004,4,2004-04,Gombong,0.5984549848942599,0.5879500000000001,0.32835000000000003,0.83245,0.08752927338162807
2004,4,2004-04,Karanganyar,0.6802645631067963,0.7492500000000001,0.24630000000000002,0.8540500000000001,0.15270864215838498
2004,4,2004-04,Karanggayam,0.66617317139738,0.6754249999999999,0.33045,0.89,0.1082679502798108
2004,4,2004-04,Sadang,0.7276851909184726,0.7313500000000001,0.35605000000000003,0.911,0.08807026726570971
2004,4,2004-04,Bonorowo,0.5685159722222223,0.5885750000000001,0.15655,0.7689,0.1168094648783475
2004,4,2004-04,Padureso,0.7416361238532112,0.7606250000000001,0.23445000000000002,0.8734500000000001,0.07967766504049777
2004,4,2004-04,Poncowarno,0.6972546153846154,0.71155,0.43520000000000003,0.8811,0.08348214805952402
2004,4,2004-04,Karangsambung,0.693448673740053,0.7097,0.20495000000000002,0.8833000000000001,0.09986858895635387
